task,task_id,arm,condition,repeat,layer,alpha,beta,episode,init_state,success,rollout_steps,checkpoint,candidate_sha,conceptor_source,gpu,output_dir
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,17,32,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,18,33,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,19,34,1,284,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,20,35,1,269,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,21,36,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,22,37,1,454,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,23,38,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,24,39,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,25,40,1,328,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,26,41,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,27,42,1,253,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,28,43,1,443,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,PAPER_GLOBAL,2,11,0.5,0.3,29,44,1,280,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,0,15,1,265,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,1,16,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,2,17,1,343,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,3,18,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,4,19,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,5,20,1,413,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,6,21,1,389,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,7,22,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,8,23,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,9,24,1,242,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,10,25,1,289,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,11,26,1,239,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,12,27,1,244,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,13,28,1,328,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,14,29,1,249,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,15,30,1,274,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,16,31,1,283,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,17,32,1,244,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,18,33,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,19,34,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,20,35,1,264,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,21,36,1,278,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,22,37,1,229,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,23,38,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,24,39,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,25,40,1,490,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,26,41,1,277,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,27,42,1,314,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,28,43,1,253,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,RANDOM_CONTROL,2,11,0.5,0.3,29,44,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
KS4,3,H,BASELINE,1,5,1.0,0.1,0,0,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/KS4/H/rep1/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_th/baseline
KS4,3,H,BASELINE,1,5,1.0,0.1,1,1,1,232,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/KS4/H/rep1/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_th/baseline
KS4,3,H,BASELINE,1,5,1.0,0.1,2,2,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/KS4/H/rep1/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_th/baseline
KS4,3,H,BASELINE,1,5,1.0,0.1,3,3,1,361,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/KS4/H/rep1/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_th/baseline
KS4,3,H,BASELINE,1,5,1.0,0.1,4,4,1,298,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/KS4/H/rep1/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_th/baseline
